env,control_step,substep,force_sensor_raw_n,force_sensor_filt_n,force_model_n,force_used_n,force_cmd_n,pad_gap_m,pad_in_patch,normal_alignment_error_deg,sensor_fault,parent_force_action,executed_force_action,executed_feed_action,hard_latched_before,hard_latched_after,latch_event,shield_mode,surface_kind,direction_mode,surface_seed_base,surface_profile,profile_seed
2,0,2,0.0,0.0,0.3349500298500061,0.0,6.644699573516846,0.4724276065826416,0,39.84432601928711,0,0.5196982026100159,0.5,-0.3662063181400299,0,0,0,static_cap,cylinder,same_xx,42000,factory_prepolish_deep_defect,42000
3,0,2,0.0,0.0,0.3349500298500061,0.0,6.644699573516846,0.4724276065826416,0,39.84432601928711,0,0.5196982026100159,0.5,-0.3662063181400299,0,0,0,static_cap,cylinder,same_xx,42000,factory_prepolish_deep_stress,42000
0,0,3,0.0,0.0,0.38172751665115356,0.0,6.644699573516846,0.4470371603965759,0,42.12431716918945,0,0.5196982026100159,0.5,-0.3662063181400299,0,0,0,static_cap,cylinder,same_xx,42000,legacy_stress,42000
1,0,3,0.0,0.0,0.38172751665115356,0.0,6.644699573516846,0.4470371603965759,0,42.12431716918945,0,0.5196982026100159,0.5,-0.3662063181400299,0,0,0,static_cap,cylinder,same_xx,42000,factory_prepolish,42000
2,0,3,0.0,0.0,0.38172751665115356,0.0,6.644699573516846,0.4470371603965759,0,42.12431716918945,0,0.5196982026100159,0.5,-0.3662063181400299,0,0,0,static_cap,cylinder,same_xx,42000,factory_prepolish_deep_defect,42000
3,0,3,0.0,0.0,0.38172751665115356,0.0,6.644699573516846,0.4470371603965759,0,42.12431716918945,0,0.5196982026100159,0.5,-0.3662063181400299,0,0,0,static_cap,cylinder,same_xx,42000,factory_prepolish_deep_stress,42000
0,0,4,0.0,0.0,0.40277740359306335,0.0,6.644699573516846,0.42283231019973755,0,43.96142578125,0,0.5196982026100159,0.5,-0.3662063181400299,0,0,0,static_cap,cylinder,same_xx,42000,legacy_stress,42000
1,0,4,0.0,0.0,0.40277740359306335,0.0,6.644699573516846,0.42283231019973755,0,43.96142578125,0,0.5196982026100159,0.5,-0.3662063181400299,0,0,0,static_cap,cylinder,same_xx,42000,factory_prepolish,42000
2,0,4,0.0,0.0,0.40277740359306335,0.0,6.644699573516846,0.42283231019973755,0,43.96142578125,0,0.5196982026100159,0.5,-0.3662063181400299,0,0,0,static_cap,cylinder,same_xx,42000,factory_prepolish_deep_defect,42000
3,0,4,0.0,0.0,0.40277740359306335,0.0,6.644699573516846,0.42283231019973755,0,43.96142578125,0,0.5196982026100159,0.5,-0.3662063181400299,0,0,0,static_cap,cylinder,same_xx,42000,factory_prepolish_deep_stress,42000
0,0,5,0.0,0.0,0.4122498631477356,0.0,6.644699573516846,0.3993171155452728,0,45.65808868408203,0,0.5196982026100159,0.5,-0.3662063181400299,0,0,0,static_cap,cylinder,same_xx,42000,legacy_stress,42000
1,0,5,0.0,0.0,0.4122498631477356,0.0,6.644699573516846,0.3993171155452728,0,45.65808868408203,0,0.5196982026100159,0.5,-0.3662063181400299,0,0,0,static_cap,cylinder,same_xx,42000,factory_prepolish,42000
2,0,5,0.0,0.0,0.4122498631477356,0.0,6.644699573516846,0.3993171155452728,0,45.65808868408203,0,0.5196982026100159,0.5,-0.3662063181400299,0,0,0,static_cap,cylinder,same_xx,42000,factory_prepolish_deep_defect,42000
3,0,5,0.0,0.0,0.4122498631477356,0.0,6.644699573516846,0.3993171155452728,0,45.65808868408203,0,0.5196982026100159,0.5,-0.3662063181400299,0,0,0,static_cap,cylinder,same_xx,42000,factory_prepolish_deep_stress,42000
0,1,0,0.0,0.0,0.41651245951652527,0.0,6.644699573516846,0.3771286606788635,0,47.241455078125,0,1.0,0.5,-0.9068886637687683,0,0,0,static_cap,cylinder,same_xx,42000,legacy_stress,42000
1,1,0,0.0,0.0,0.41651245951652527,0.0,6.644699573516846,0.3771286606788635,0,47.241455078125,0,1.0,0.5,-0.9068886637687683,0,0,0,static_cap,cylinder,same_xx,42000,factory_prepolish,42000
2,1,0,0.0,0.0,0.41651245951652527,0.0,6.644699573516846,0.3771287500858307,0,47.24143600463867,0,1.0,0.5,-0.9068886637687683,0,0,0,static_cap,cylinder,same_xx,42000,factory_prepolish_deep_defect,42000
3,1,0,0.0,0.0,0.41651245951652527,0.0,6.644699573516846,0.3771287500858307,0,47.24143600463867,0,1.0,0.5,-0.9068886637687683,0,0,0,static_cap,cylinder,same_xx,42000,factory_prepolish_deep_stress,42000
0,1,1,0.0,0.0,0.4184306263923645,0.0,6.644699573516846,0.35606271028518677,0,48.727352142333984,0,1.0,0.5,-0.9068886637687683,0,0,0,static_cap,cylinder,same_xx,42000,legacy_stress,42000
1,1,1,0.0,0.0,0.4184306263923645,0.0,6.644699573516846,0.35606271028518677,0,48.727352142333984,0,1.0,0.5,-0.9068886637687683,0,0,0,static_cap,cylinder,same_xx,42000,factory_prepolish,42000
2,1,1,0.0,0.0,0.4184306263923645,0.0,6.644699573516846,0.35606271028518677,0,48.727352142333984,0,1.0,0.5,-0.9068886637687683,0,0,0,static_cap,cylinder,same_xx,42000,factory_prepolish_deep_defect,42000
3,1,1,0.0,0.0,0.4184306263923645,0.0,6.644699573516846,0.35606271028518677,0,48.727352142333984,0,1.0,0.5,-0.9068886637687683,0,0,0,static_cap,cylinder,same_xx,42000,factory_prepolish_deep_stress,42000
0,1,2,0.0,0.0,0.4192937910556793,0.0,6.644699573516846,0.33595511317253113,0,50.12713623046875,0,1.0,0.5,-0.9068886637687683,0,0,0,static_cap,cylinder,same_xx,42000,legacy_stress,42000
1,1,2,0.0,0.0,0.4192937910556793,0.0,6.644699573516846,0.33595511317253113,0,50.12713623046875,0,1.0,0.5,-0.9068886637687683,0,0,0,static_cap,cylinder,same_xx,42000,factory_prepolish,42000
2,1,2,0.0,0.0,0.4192937910556793,0.0,6.644699573516846,0.3359552025794983,0,50.12713623046875,0,1.0,0.5,-0.9068886637687683,0,0,0,static_cap,cylinder,same_xx,42000,factory_prepolish_deep_defect,42000
3,1,2,0.0,0.0,0.4192937910556793,0.0,6.644699573516846,0.3359552025794983,0,50.12713623046875,0,1.0,0.5,-0.9068886637687683,0,0,0,static_cap,cylinder,same_xx,42000,factory_prepolish_deep_stress,42000
0,1,3,0.0,0.0,0.41968220472335815,0.0,6.644699573516846,0.31346702575683594,0,50.65019226074219,0,1.0,0.5,-0.9068886637687683,0,0,0,static_cap,cylinder,same_xx,42000,legacy_stress,42000
1,1,3,0.0,0.0,0.41968220472335815,0.0,6.644699573516846,0.31346702575683594,0,50.65019226074219,0,1.0,0.5,-0.9068886637687683,0,0,0,static_cap,cylinder,same_xx,42000,factory_prepolish,42000
2,1,3,0.0,0.0,0.41968220472335815,0.0,6.644699573516846,0.31346702575683594,0,50.65018844604492,0,1.0,0.5,-0.9068886637687683,0,0,0,static_cap,cylinder,same_xx,42000,factory_prepolish_deep_defect,42000
3,1,3,0.0,0.0,0.41968220472335815,0.0,6.644699573516846,0.31346702575683594,0,50.65018844604492,0,1.0,0.5,-0.9068886637687683,0,0,0,static_cap,cylinder,same_xx,42000,factory_prepolish_deep_stress,42000
0,1,4,0.0,0.0,0.4198570251464844,0.0,6.644699573516846,0.28571152687072754,0,48.73275375366211,0,1.0,0.5,-0.9068886637687683,0,0,0,static_cap,cylinder,same_xx,42000,legacy_stress,42000
1,1,4,0.0,0.0,0.4198570251464844,0.0,6.644699573516846,0.28571152687072754,0,48.73275375366211,0,1.0,0.5,-0.9068886637687683,0,0,0,static_cap,cylinder,same_xx,42000,factory_prepolish,42000
2,1,4,0.0,0.0,0.4198570251464844,0.0,6.644699573516846,0.28571152687072754,0,48.73275375366211,0,1.0,0.5,-0.9068886637687683,0,0,0,static_cap,cylinder,same_xx,42000,factory_prepolish_deep_defect,42000
3,1,4,0.0,0.0,0.4198570251464844,0.0,6.644699573516846,0.28571152687072754,0,48.73275375366211,0,1.0,0.5,-0.9068886637687683,0,0,0,static_cap,cylinder,same_xx,42000,factory_prepolish_deep_stress,42000
0,1,5,0.0,0.0,0.4199356734752655,0.0,6.644699573516846,0.2573036551475525,0,45.999229431152344,0,1.0,0.5,-0.9068886637687683,0,0,0,static_cap,cylinder,same_xx,42000,legacy_stress,42000
1,1,5,0.0,0.0,0.4199356734752655,0.0,6.644699573516846,0.2573036551475525,0,45.999229431152344,0,1.0,0.5,-0.9068886637687683,0,0,0,static_cap,cylinder,same_xx,42000,factory_prepolish,42000
2,1,5,0.0,0.0,0.4199356734752655,0.0,6.644699573516846,0.2573036253452301,0,45.99921798706055,0,1.0,0.5,-0.9068886637687683,0,0,0,static_cap,cylinder,same_xx,42000,factory_prepolish_deep_defect,42000
3,1,5,0.0,0.0,0.4199356734752655,0.0,6.644699573516846,0.2573036253452301,0,45.99921798706055,0,1.0,0.5,-0.9068886637687683,0,0,0,static_cap,cylinder,same_xx,42000,factory_prepolish_deep_stress,42000
0,2,0,0.0,0.0,0.4199710488319397,0.0,6.644699573516846,0.23030447959899902,0,43.153228759765625,0,1.0,0.5,-1.0,0,0,0,static_cap,cylinder,same_xx,42000,legacy_stress,42000
1,2,0,0.0,0.0,0.4199710488319397,0.0,6.644699573516846,0.23030447959899902,0,43.153228759765625,0,1.0,0.5,-1.0,0,0,0,static_cap,cylinder,same_xx,42000,factory_prepolish,42000
2,2,0,0.0,0.0,0.4199710488319397,0.0,6.644699573516846,0.23030424118041992,0,43.15324401855469,0,1.0,0.5,-1.0,0,0,0,static_cap,cylinder,same_xx,42000,factory_prepolish_deep_defect,42000
3,2,0,0.0,0.0,0.4199710488319397,0.0,6.644699573516846,0.23030424118041992,0,43.15324401855469,0,1.0,0.5,-1.0,0,0,0,static_cap,cylinder,same_xx,42000,factory_prepolish_deep_stress,42000
0,2,1,0.0,0.0,0.4199869930744171,0.0,6.644699573516846,0.2106257677078247,0,41.271793365478516,0,1.0,0.5,-1.0,0,0,0,static_cap,cylinder,same_xx,42000,legacy_stress,42000
1,2,1,0.0,0.0,0.4199869930744171,0.0,6.644699573516846,0.2106257677078247,0,41.271793365478516,0,1.0,0.5,-1.0,0,0,0,static_cap,cylinder,same_xx,42000,factory_prepolish,42000
2,2,1,0.0,0.0,0.4199869930744171,0.0,6.644699573516846,0.21062561869621277,0,41.2731819152832,0,1.0,0.5,-1.0,0,0,0,static_cap,cylinder,same_xx,42000,factory_prepolish_deep_defect,42000
3,2,1,0.0,0.0,0.4199869930744171,0.0,6.644699573516846,0.21062561869621277,0,41.2731819152832,0,1.0,0.5,-1.0,0,0,0,static_cap,cylinder,same_xx,42000,factory_prepolish_deep_stress,42000
0,2,2,0.0,0.0,0.41999417543411255,0.0,6.644699573516846,0.19935473799705505,0,42.28468704223633,0,1.0,0.5,-1.0,0,0,0,static_cap,cylinder,same_xx,42000,legacy_stress,42000
1,2,2,0.0,0.0,0.41999417543411255,0.0,6.644699573516846,0.19935473799705505,0,42.28468704223633,0,1.0,0.5,-1.0,0,0,0,static_cap,cylinder,same_xx,42000,factory_prepolish,42000
2,2,2,0.0,0.0,0.41999417543411255,0.0,6.644699573516846,0.19935572147369385,0,42.28615188598633,0,1.0,0.5,-1.0,0,0,0,static_cap,cylinder,same_xx,42000,factory_prepolish_deep_defect,42000
3,2,2,0.0,0.0,0.41999417543411255,0.0,6.644699573516846,0.19935572147369385,0,42.28615188598633,0,1.0,0.5,-1.0,0,0,0,static_cap,cylinder,same_xx,42000,factory_prepolish_deep_stress,42000
0,2,3,0.0,0.0,0.4199973940849304,0.0,6.644699573516846,0.19189423322677612,0,43.60222244262695,0,1.0,0.5,-1.0,0,0,0,static_cap,cylinder,same_xx,42000,legacy_stress,42000
1,2,3,0.0,0.0,0.4199973940849304,0.0,6.644699573516846,0.19189423322677612,0,43.60222244262695,0,1.0,0.5,-1.0,0,0,0,static_cap,cylinder,same_xx,42000,factory_prepolish,42000
2,2,3,0.0,0.0,0.4199973940849304,0.0,6.644699573516846,0.19189351797103882,0,43.60355758666992,0,1.0,0.5,-1.0,0,0,0,static_cap,cylinder,same_xx,42000,factory_prepolish_deep_defect,42000
3,2,3,0.0,0.0,0.4199973940849304,0.0,6.644699573516846,0.19189351797103882,0,43.60355758666992,0,1.0,0.5,-1.0,0,0,0,static_cap,cylinder,same_xx,42000,factory_prepolish_deep_stress,42000
0,2,4,0.0,0.0,0.41999882459640503,0.0,6.644699573516846,0.18645337224006653,0,45.10355758666992,0,1.0,0.5,-1.0,0,0,0,static_cap,cylinder,same_xx,42000,legacy_stress,42000
1,2,4,0.0,0.0,0.41999882459640503,0.0,6.644699573516846,0.18645337224006653,0,45.10355758666992,0,1.0,0.5,-1.0,0,0,0,static_cap,cylinder,same_xx,42000,factory_prepolish,42000
2,2,4,0.0,0.0,0.41999882459640503,0.0,6.644699573516846,0.1864524483680725,0,45.104862213134766,0,1.0,0.5,-1.0,0,0,0,static_cap,cylinder,same_xx,42000,factory_prepolish_deep_defect,42000
3,2,4,0.0,0.0,0.41999882459640503,0.0,6.644699573516846,0.1864524483680725,0,45.104862213134766,0,1.0,0.5,-1.0,0,0,0,static_cap,cylinder,same_xx,42000,factory_prepolish_deep_stress,42000
0,2,5,0.0,0.0,0.41999948024749756,0.0,6.644699573516846,0.1824924349784851,0,46.75457000732422,0,1.0,0.5,-1.0,0,0,0,static_cap,cylinder,same_xx,42000,legacy_stress,42000
1,2,5,0.0,0.0,0.41999948024749756,0.0,6.644699573516846,0.1824924349784851,0,46.75457000732422,0,1.0,0.5,-1.0,0,0,0,static_cap,cylinder,same_xx,42000,factory_prepolish,42000
2,2,5,0.0,0.0,0.41999948024749756,0.0,6.644699573516846,0.18249207735061646,0,46.75591278076172,0,1.0,0.5,-1.0,0,0,0,static_cap,cylinder,same_xx,42000,factory_prepolish_deep_defect,42000
3,2,5,0.0,0.0,0.41999948024749756,0.0,6.644699573516846,0.18249207735061646,0,46.75591278076172,0,1.0,0.5,-1.0,0,0,0,static_cap,cylinder,same_xx,42000,factory_prepolish_deep_stress,42000
0,3,0,0.0,0.0,0.41999977827072144,0.0,6.644699573516846,0.1797468066215515,0,48.538387298583984,0,1.0,0.5,-1.0,0,0,0,static_cap,cylinder,same_xx,42000,legacy_stress,42000
1,3,0,0.0,0.0,0.41999977827072144,0.0,6.644699573516846,0.1797468066215515,0,48.538387298583984,0,1.0,0.5,-1.0,0,0,0,static_cap,cylinder,same_xx,42000,factory_prepolish,42000
2,3,0,0.0,0.0,0.41999977827072144,0.0,6.644699573516846,0.17974665760993958,0,48.539756774902344,0,1.0,0.5,-1.0,0,0,0,static_cap,cylinder,same_xx,42000,factory_prepolish_deep_defect,42000
3,3,0,0.0,0.0,0.41999977827072144,0.0,6.644699573516846,0.17974665760993958,0,48.539756774902344,0,1.0,0.5,-1.0,0,0,0,static_cap,cylinder,same_xx,42000,factory_prepolish_deep_stress,42000
0,3,1,0.0,0.0,0.419999897480011,0.0,6.644699573516846,0.177923321723938,1,50.429962158203125,0,1.0,0.5,-1.0,0,0,0,static_cap,cylinder,same_xx,42000,legacy_stress,42000
1,3,1,0.0,0.0,0.419999897480011,0.0,6.644699573516846,0.177923321723938,1,50.429962158203125,0,1.0,0.5,-1.0,0,0,0,static_cap,cylinder,same_xx,42000,factory_prepolish,42000
2,3,1,0.0,0.0,0.419999897480011,0.0,6.644699573516846,0.17792406678199768,1,50.43133544921875,0,1.0,0.5,-1.0,0,0,0,static_cap,cylinder,same_xx,42000,factory_prepolish_deep_defect,42000
3,3,1,0.0,0.0,0.419999897480011,0.0,6.644699573516846,0.17792406678199768,1,50.43133544921875,0,1.0,0.5,-1.0,0,0,0,static_cap,cylinder,same_xx,42000,factory_prepolish_deep_stress,42000
0,3,2,0.0,0.0,0.41999995708465576,0.0,6.644699573516846,0.17552408576011658,1,51.816017150878906,0,1.0,0.5,-1.0,0,0,0,static_cap,cylinder,same_xx,42000,legacy_stress,42000
1,3,2,0.0,0.0,0.41999995708465576,0.0,6.644699573516846,0.17552408576011658,1,51.816017150878906,0,1.0,0.5,-1.0,0,0,0,static_cap,cylinder,same_xx,42000,factory_prepolish,42000
2,3,2,0.0,0.0,0.41999995708465576,0.0,6.644699573516846,0.17552518844604492,1,51.817378997802734,0,1.0,0.5,-1.0,0,0,0,static_cap,cylinder,same_xx,42000,factory_prepolish_deep_defect,42000
3,3,2,0.0,0.0,0.41999995708465576,0.0,6.644699573516846,0.17552518844604492,1,51.817378997802734,0,1.0,0.5,-1.0,0,0,0,static_cap,cylinder,same_xx,42000,factory_prepolish_deep_stress,42000
0,3,3,0.0,0.0,0.42000001668930054,0.0,6.644699573516846,0.17006981372833252,1,51.671573638916016,0,1.0,0.5,-1.0,0,0,0,static_cap,cylinder,same_xx,42000,legacy_stress,42000
1,3,3,0.0,0.0,0.42000001668930054,0.0,6.644699573516846,0.17006981372833252,1,51.671573638916016,0,1.0,0.5,-1.0,0,0,0,static_cap,cylinder,same_xx,42000,factory_prepolish,42000
2,3,3,0.0,0.0,0.42000001668930054,0.0,6.644699573516846,0.1700708270072937,1,51.67292022705078,0,1.0,0.5,-1.0,0,0,0,static_cap,cylinder,same_xx,42000,factory_prepolish_deep_defect,42000
3,3,3,0.0,0.0,0.42000001668930054,0.0,6.644699573516846,0.1700708270072937,1,51.67292022705078,0,1.0,0.5,-1.0,0,0,0,static_cap,cylinder,same_xx,42000,factory_prepolish_deep_stress,42000
0,3,4,0.0,0.0,0.42000001668930054,0.0,6.644699573516846,0.16226184368133545,1,50.27201461791992,0,1.0,0.5,-1.0,0,0,0,static_cap,cylinder,same_xx,42000,legacy_stress,42000
1,3,4,0.0,0.0,0.42000001668930054,0.0,6.644699573516846,0.16226184368133545,1,50.27201461791992,0,1.0,0.5,-1.0,0,0,0,static_cap,cylinder,same_xx,42000,factory_prepolish,42000
2,3,4,0.0,0.0,0.42000001668930054,0.0,6.644699573516846,0.16226327419281006,1,50.273353576660156,0,1.0,0.5,-1.0,0,0,0,static_cap,cylinder,same_xx,42000,factory_prepolish_deep_defect,42000
3,3,4,0.0,0.0,0.42000001668930054,0.0,6.644699573516846,0.16226327419281006,1,50.273353576660156,0,1.0,0.5,-1.0,0,0,0,static_cap,cylinder,same_xx,42000,factory_prepolish_deep_stress,42000
0,3,5,0.0,0.0,0.42000001668930054,0.0,6.644699573516846,0.15447330474853516,1,48.52778244018555,0,1.0,0.5,-1.0,0,0,0,static_cap,cylinder,same_xx,42000,legacy_stress,42000
1,3,5,0.0,0.0,0.42000001668930054,0.0,6.644699573516846,0.15447330474853516,1,48.52778244018555,0,1.0,0.5,-1.0,0,0,0,static_cap,cylinder,same_xx,42000,factory_prepolish,42000
2,3,5,0.0,0.0,0.42000001668930054,0.0,6.644699573516846,0.15447407960891724,1,48.529090881347656,0,1.0,0.5,-1.0,0,0,0,static_cap,cylinder,same_xx,42000,factory_prepolish_deep_defect,42000
3,3,5,0.0,0.0,0.42000001668930054,0.0,6.644699573516846,0.15447407960891724,1,48.529090881347656,0,1.0,0.5,-1.0,0,0,0,static_cap,cylinder,same_xx,42000,factory_prepolish_deep_stress,42000
0,4,0,0.0,0.0,0.42000001668930054,0.0,6.644699573516846,0.147899329662323,1,46.91984558105469,0,1.0,0.5,-1.0,0,0,0,static_cap,cylinder,same_xx,42000,legacy_stress,42000
1,4,0,0.0,0.0,0.42000001668930054,0.0,6.644699573516846,0.147899329662323,1,46.91984558105469,0,1.0,0.5,-1.0,0,0,0,static_cap,cylinder,same_xx,42000,factory_prepolish,42000
2,4,0,0.0,0.0,0.42000001668930054,0.0,6.644699573516846,0.14790037274360657,1,46.92119216918945,0,1.0,0.5,-1.0,0,0,0,static_cap,cylinder,same_xx,42000,factory_prepolish_deep_defect,42000
3,4,0,0.0,0.0,0.42000001668930054,0.0,6.644699573516846,0.14790037274360657,1,46.92119216918945,0,1.0,0.5,-1.0,0,0,0,static_cap,cylinder,same_xx,42000,factory_prepolish_deep_stress,42000
0,4,1,0.0,0.0,0.42000001668930054,0.0,6.644699573516846,0.1425119936466217,1,45.461483001708984,0,1.0,0.5,-1.0,0,0,0,static_cap,cylinder,same_xx,42000,legacy_stress,42000
1,4,1,0.0,0.0,0.42000001668930054,0.0,6.644699573516846,0.1425119936466217,1,45.461483001708984,0,1.0,0.5,-1.0,0,0,0,static_cap,cylinder,same_xx,42000,factory_prepolish,42000
2,4,1,0.0,0.0,0.42000001668930054,0.0,6.644699573516846,0.14251255989074707,1,45.46279525756836,0,1.0,0.5,-1.0,0,0,0,static_cap,cylinder,same_xx,42000,factory_prepolish_deep_defect,42000
3,4,1,0.0,0.0,0.42000001668930054,0.0,6.644699573516846,0.14251255989074707,1,45.46279525756836,0,1.0,0.5,-1.0,0,0,0,static_cap,cylinder,same_xx,42000,factory_prepolish_deep_stress,42000
0,4,2,0.0,0.0,0.42000001668930054,0.0,6.644699573516846,0.13813114166259766,1,44.14965057373047,0,1.0,0.5,-1.0,0,0,0,static_cap,cylinder,same_xx,42000,legacy_stress,42000
1,4,2,0.0,0.0,0.42000001668930054,0.0,6.644699573516846,0.13813114166259766,1,44.14965057373047,0,1.0,0.5,-1.0,0,0,0,static_cap,cylinder,same_xx,42000,factory_prepolish,42000
2,4,2,0.0,0.0,0.42000001668930054,0.0,6.644699573516846,0.13813179731369019,1,44.15100860595703,0,1.0,0.5,-1.0,0,0,0,static_cap,cylinder,same_xx,42000,factory_prepolish_deep_defect,42000
3,4,2,0.0,0.0,0.42000001668930054,0.0,6.644699573516846,0.13813179731369019,1,44.15100860595703,0,1.0,0.5,-1.0,0,0,0,static_cap,cylinder,same_xx,42000,factory_prepolish_deep_stress,42000
0,4,3,0.0,0.0,0.42000001668930054,0.0,6.644699573516846,0.13459992408752441,1,42.981754302978516,0,1.0,0.5,-1.0,0,0,0,static_cap,cylinder,same_xx,42000,legacy_stress,42000
1,4,3,0.0,0.0,0.42000001668930054,0.0,6.644699573516846,0.13459992408752441,1,42.981754302978516,0,1.0,0.5,-1.0,0,0,0,static_cap,cylinder,same_xx,42000,factory_prepolish,42000
2,4,3,0.0,0.0,0.42000001668930054,0.0,6.644699573516846,0.13460054993629456,1,42.983089447021484,0,1.0,0.5,-1.0,0,0,0,static_cap,cylinder,same_xx,42000,factory_prepolish_deep_defect,42000
3,4,3,0.0,0.0,0.42000001668930054,0.0,6.644699573516846,0.13460054993629456,1,42.983089447021484,0,1.0,0.5,-1.0,0,0,0,static_cap,cylinder,same_xx,42000,factory_prepolish_deep_stress,42000
0,4,4,0.0,0.0,0.42000001668930054,0.0,6.644699573516846,0.13179761171340942,1,41.95713806152344,0,1.0,0.5,-1.0,0,0,0,static_cap,cylinder,same_xx,42000,legacy_stress,42000
1,4,4,0.0,0.0,0.42000001668930054,0.0,6.644699573516846,0.13179761171340942,1,41.95713806152344,0,1.0,0.5,-1.0,0,0,0,static_cap,cylinder,same_xx,42000,factory_prepolish,42000
2,4,4,0.0,0.0,0.42000001668930054,0.0,6.644699573516846,0.1317978799343109,1,41.95840072631836,0,1.0,0.5,-1.0,0,0,0,static_cap,cylinder,same_xx,42000,factory_prepolish_deep_defect,42000
3,4,4,0.0,0.0,0.42000001668930054,0.0,6.644699573516846,0.1317978799343109,1,41.95840072631836,0,1.0,0.5,-1.0,0,0,0,static_cap,cylinder,same_xx,42000,factory_prepolish_deep_stress,42000
0,4,5,0.0,0.0,0.42000001668930054,0.0,6.644699573516846,0.12962967157363892,1,41.07640075683594,0,1.0,0.5,-1.0,0,0,0,static_cap,cylinder,same_xx,42000,legacy_stress,42000
1,4,5,0.0,0.0,0.42000001668930054,0.0,6.644699573516846,0.12962967157363892,1,41.07640075683594,0,1.0,0.5,-1.0,0,0,0,static_cap,cylinder,same_xx,42000,factory_prepolish,42000
2,4,5,0.0,0.0,0.42000001668930054,0.0,6.644699573516846,0.12963002920150757,1,41.07763671875,0,1.0,0.5,-1.0,0,0,0,static_cap,cylinder,same_xx,42000,factory_prepolish_deep_defect,42000
3,4,5,0.0,0.0,0.42000001668930054,0.0,6.644699573516846,0.12963002920150757,1,41.07763671875,0,1.0,0.5,-1.0,0,0,0,static_cap,cylinder,same_xx,42000,factory_prepolish_deep_stress,42000
0,5,0,0.0,0.0,0.42000001668930054,0.0,6.644699573516846,0.12802252173423767,1,40.340755462646484,0,1.0,0.5,-1.0,0,0,0,static_cap,cylinder,same_xx,42000,legacy_stress,42000
1,5,0,0.0,0.0,0.42000001668930054,0.0,6.644699573516846,0.12802252173423767,1,40.340755462646484,0,1.0,0.5,-1.0,0,0,0,static_cap,cylinder,same_xx,42000,factory_prepolish,42000
2,5,0,0.0,0.0,0.42000001668930054,0.0,6.644699573516846,0.12802258133888245,1,40.342018127441406,0,1.0,0.5,-1.0,0,0,0,static_cap,cylinder,same_xx,42000,factory_prepolish_deep_defect,42000
3,5,0,0.0,0.0,0.42000001668930054,0.0,6.644699573516846,0.12802258133888245,1,40.342018127441406,0,1.0,0.5,-1.0,0,0,0,static_cap,cylinder,same_xx,42000,factory_prepolish_deep_stress,42000
0,5,1,0.0,0.0,0.42000001668930054,0.0,6.644699573516846,0.12691691517829895,1,39.75185775756836,0,1.0,0.5,-1.0,0,0,0,static_cap,cylinder,same_xx,42000,legacy_stress,42000
