env,control_step,substep,force_sensor_raw_n,force_sensor_filt_n,force_model_n,force_used_n,force_cmd_n,pad_gap_m,pad_in_patch,normal_alignment_error_deg,sensor_fault,parent_force_action,executed_force_action,executed_feed_action,hard_latched_before,hard_latched_after,latch_event,shield_mode,surface_kind,direction_mode,surface_seed_base,surface_profile,profile_seed
2,0,3,0.0,0.0,0.38172751665115356,0.0,6.678844451904297,0.4470371603965759,0,42.12431716918945,0,0.5196982026100159,0.5196982026100159,-0.3662063181400299,0,0,0,control,cylinder,cross_xy,42000,factory_prepolish_deep_defect,42000
3,0,3,0.0,0.0,0.38172751665115356,0.0,6.678844451904297,0.4470371603965759,0,42.12431716918945,0,0.5196982026100159,0.5196982026100159,-0.3662063181400299,0,0,0,control,cylinder,cross_xy,42000,factory_prepolish_deep_stress,42000
0,0,4,0.0,0.0,0.40277740359306335,0.0,6.678844451904297,0.42283231019973755,0,43.96142578125,0,0.5196982026100159,0.5196982026100159,-0.3662063181400299,0,0,0,control,cylinder,cross_xy,42000,legacy_stress,42000
1,0,4,0.0,0.0,0.40277740359306335,0.0,6.678844451904297,0.42283231019973755,0,43.96142578125,0,0.5196982026100159,0.5196982026100159,-0.3662063181400299,0,0,0,control,cylinder,cross_xy,42000,factory_prepolish,42000
2,0,4,0.0,0.0,0.40277740359306335,0.0,6.678844451904297,0.42283231019973755,0,43.96142578125,0,0.5196982026100159,0.5196982026100159,-0.3662063181400299,0,0,0,control,cylinder,cross_xy,42000,factory_prepolish_deep_defect,42000
3,0,4,0.0,0.0,0.40277740359306335,0.0,6.678844451904297,0.42283231019973755,0,43.96142578125,0,0.5196982026100159,0.5196982026100159,-0.3662063181400299,0,0,0,control,cylinder,cross_xy,42000,factory_prepolish_deep_stress,42000
0,0,5,0.0,0.0,0.4122498631477356,0.0,6.678844451904297,0.3993171155452728,0,45.65808868408203,0,0.5196982026100159,0.5196982026100159,-0.3662063181400299,0,0,0,control,cylinder,cross_xy,42000,legacy_stress,42000
1,0,5,0.0,0.0,0.4122498631477356,0.0,6.678844451904297,0.3993171155452728,0,45.65808868408203,0,0.5196982026100159,0.5196982026100159,-0.3662063181400299,0,0,0,control,cylinder,cross_xy,42000,factory_prepolish,42000
2,0,5,0.0,0.0,0.4122498631477356,0.0,6.678844451904297,0.3993171155452728,0,45.65808868408203,0,0.5196982026100159,0.5196982026100159,-0.3662063181400299,0,0,0,control,cylinder,cross_xy,42000,factory_prepolish_deep_defect,42000
3,0,5,0.0,0.0,0.4122498631477356,0.0,6.678844451904297,0.3993171155452728,0,45.65808868408203,0,0.5196982026100159,0.5196982026100159,-0.3662063181400299,0,0,0,control,cylinder,cross_xy,42000,factory_prepolish_deep_stress,42000
0,1,0,0.0,0.0,0.41651245951652527,0.0,7.511399745941162,0.3771286606788635,0,47.241455078125,0,1.0,1.0,-0.9184787273406982,0,0,0,control,cylinder,cross_xy,42000,legacy_stress,42000
1,1,0,0.0,0.0,0.41651245951652527,0.0,7.511399745941162,0.3771286606788635,0,47.241455078125,0,1.0,1.0,-0.9184787273406982,0,0,0,control,cylinder,cross_xy,42000,factory_prepolish,42000
2,1,0,0.0,0.0,0.41651245951652527,0.0,7.511399745941162,0.3771287500858307,0,47.24143600463867,0,1.0,1.0,-0.9184787273406982,0,0,0,control,cylinder,cross_xy,42000,factory_prepolish_deep_defect,42000
3,1,0,0.0,0.0,0.41651245951652527,0.0,7.511399745941162,0.3771287500858307,0,47.24143600463867,0,1.0,1.0,-0.9184787273406982,0,0,0,control,cylinder,cross_xy,42000,factory_prepolish_deep_stress,42000
0,1,1,0.0,0.0,0.4184306263923645,0.0,7.511399745941162,0.35606271028518677,0,48.727352142333984,0,1.0,1.0,-0.9184787273406982,0,0,0,control,cylinder,cross_xy,42000,legacy_stress,42000
1,1,1,0.0,0.0,0.4184306263923645,0.0,7.511399745941162,0.35606271028518677,0,48.727352142333984,0,1.0,1.0,-0.9184787273406982,0,0,0,control,cylinder,cross_xy,42000,factory_prepolish,42000
2,1,1,0.0,0.0,0.4184306263923645,0.0,7.511399745941162,0.35606271028518677,0,48.727352142333984,0,1.0,1.0,-0.9184787273406982,0,0,0,control,cylinder,cross_xy,42000,factory_prepolish_deep_defect,42000
3,1,1,0.0,0.0,0.4184306263923645,0.0,7.511399745941162,0.35606271028518677,0,48.727352142333984,0,1.0,1.0,-0.9184787273406982,0,0,0,control,cylinder,cross_xy,42000,factory_prepolish_deep_stress,42000
0,1,2,0.0,0.0,0.4192937910556793,0.0,7.511399745941162,0.33595511317253113,0,50.12713623046875,0,1.0,1.0,-0.9184787273406982,0,0,0,control,cylinder,cross_xy,42000,legacy_stress,42000
1,1,2,0.0,0.0,0.4192937910556793,0.0,7.511399745941162,0.33595511317253113,0,50.12713623046875,0,1.0,1.0,-0.9184787273406982,0,0,0,control,cylinder,cross_xy,42000,factory_prepolish,42000
2,1,2,0.0,0.0,0.4192937910556793,0.0,7.511399745941162,0.3359552025794983,0,50.12713623046875,0,1.0,1.0,-0.9184787273406982,0,0,0,control,cylinder,cross_xy,42000,factory_prepolish_deep_defect,42000
3,1,2,0.0,0.0,0.4192937910556793,0.0,7.511399745941162,0.3359552025794983,0,50.12713623046875,0,1.0,1.0,-0.9184787273406982,0,0,0,control,cylinder,cross_xy,42000,factory_prepolish_deep_stress,42000
0,1,3,0.0,0.0,0.41968220472335815,0.0,7.511399745941162,0.3134669065475464,0,50.65017318725586,0,1.0,1.0,-0.9184787273406982,0,0,0,control,cylinder,cross_xy,42000,legacy_stress,42000
1,1,3,0.0,0.0,0.41968220472335815,0.0,7.511399745941162,0.3134669065475464,0,50.65017318725586,0,1.0,1.0,-0.9184787273406982,0,0,0,control,cylinder,cross_xy,42000,factory_prepolish,42000
2,1,3,0.0,0.0,0.41968220472335815,0.0,7.511399745941162,0.3134668469429016,0,50.65016174316406,0,1.0,1.0,-0.9184787273406982,0,0,0,control,cylinder,cross_xy,42000,factory_prepolish_deep_defect,42000
3,1,3,0.0,0.0,0.41968220472335815,0.0,7.511399745941162,0.3134668469429016,0,50.65016174316406,0,1.0,1.0,-0.9184787273406982,0,0,0,control,cylinder,cross_xy,42000,factory_prepolish_deep_stress,42000
0,1,4,0.0,0.0,0.4198570251464844,0.0,7.511399745941162,0.2857113182544708,0,48.73265838623047,0,1.0,1.0,-0.9184787273406982,0,0,0,control,cylinder,cross_xy,42000,legacy_stress,42000
1,1,4,0.0,0.0,0.4198570251464844,0.0,7.511399745941162,0.2857113182544708,0,48.73265838623047,0,1.0,1.0,-0.9184787273406982,0,0,0,control,cylinder,cross_xy,42000,factory_prepolish,42000
2,1,4,0.0,0.0,0.4198570251464844,0.0,7.511399745941162,0.2857113182544708,0,48.73265838623047,0,1.0,1.0,-0.9184787273406982,0,0,0,control,cylinder,cross_xy,42000,factory_prepolish_deep_defect,42000
3,1,4,0.0,0.0,0.4198570251464844,0.0,7.511399745941162,0.2857113182544708,0,48.73265838623047,0,1.0,1.0,-0.9184787273406982,0,0,0,control,cylinder,cross_xy,42000,factory_prepolish_deep_stress,42000
0,1,5,0.0,0.0,0.4199356734752655,0.0,7.511399745941162,0.2573035657405853,0,45.99912643432617,0,1.0,1.0,-0.9184787273406982,0,0,0,control,cylinder,cross_xy,42000,legacy_stress,42000
1,1,5,0.0,0.0,0.4199356734752655,0.0,7.511399745941162,0.2573035657405853,0,45.99912643432617,0,1.0,1.0,-0.9184787273406982,0,0,0,control,cylinder,cross_xy,42000,factory_prepolish,42000
2,1,5,0.0,0.0,0.4199356734752655,0.0,7.511399745941162,0.25730350613594055,0,45.99913787841797,0,1.0,1.0,-0.9184787273406982,0,0,0,control,cylinder,cross_xy,42000,factory_prepolish_deep_defect,42000
3,1,5,0.0,0.0,0.4199356734752655,0.0,7.511399745941162,0.25730350613594055,0,45.99913787841797,0,1.0,1.0,-0.9184787273406982,0,0,0,control,cylinder,cross_xy,42000,factory_prepolish_deep_stress,42000
0,2,0,0.0,0.0,0.4199710488319397,0.0,7.511399745941162,0.23030349612236023,0,43.153072357177734,0,1.0,1.0,-1.0,0,0,0,control,cylinder,cross_xy,42000,legacy_stress,42000
1,2,0,0.0,0.0,0.4199710488319397,0.0,7.511399745941162,0.23030349612236023,0,43.153072357177734,0,1.0,1.0,-1.0,0,0,0,control,cylinder,cross_xy,42000,factory_prepolish,42000
2,2,0,0.0,0.0,0.4199710488319397,0.0,7.511399745941162,0.23030441999435425,0,43.153133392333984,0,1.0,1.0,-1.0,0,0,0,control,cylinder,cross_xy,42000,factory_prepolish_deep_defect,42000
3,2,0,0.0,0.0,0.4199710488319397,0.0,7.511399745941162,0.23030441999435425,0,43.153133392333984,0,1.0,1.0,-1.0,0,0,0,control,cylinder,cross_xy,42000,factory_prepolish_deep_stress,42000
0,2,1,0.0,0.0,0.4199869930744171,0.0,7.511399745941162,0.21062153577804565,0,41.272216796875,0,1.0,1.0,-1.0,0,0,0,control,cylinder,cross_xy,42000,legacy_stress,42000
1,2,1,0.0,0.0,0.4199869930744171,0.0,7.511399745941162,0.21062153577804565,0,41.272216796875,0,1.0,1.0,-1.0,0,0,0,control,cylinder,cross_xy,42000,factory_prepolish,42000
2,2,1,0.0,0.0,0.4199869930744171,0.0,7.511399745941162,0.21062645316123962,0,41.272552490234375,0,1.0,1.0,-1.0,0,0,0,control,cylinder,cross_xy,42000,factory_prepolish_deep_defect,42000
3,2,1,0.0,0.0,0.4199869930744171,0.0,7.511399745941162,0.21062645316123962,0,41.272552490234375,0,1.0,1.0,-1.0,0,0,0,control,cylinder,cross_xy,42000,factory_prepolish_deep_stress,42000
0,2,2,0.0,0.0,0.41999417543411255,0.0,7.511399745941162,0.1993526816368103,0,42.285274505615234,0,1.0,1.0,-1.0,0,0,0,control,cylinder,cross_xy,42000,legacy_stress,42000
1,2,2,0.0,0.0,0.41999417543411255,0.0,7.511399745941162,0.1993526816368103,0,42.285274505615234,0,1.0,1.0,-1.0,0,0,0,control,cylinder,cross_xy,42000,factory_prepolish,42000
2,2,2,0.0,0.0,0.41999417543411255,0.0,7.511399745941162,0.1993616223335266,0,42.28596115112305,0,1.0,1.0,-1.0,0,0,0,control,cylinder,cross_xy,42000,factory_prepolish_deep_defect,42000
3,2,2,0.0,0.0,0.41999417543411255,0.0,7.511399745941162,0.1993616223335266,0,42.28596115112305,0,1.0,1.0,-1.0,0,0,0,control,cylinder,cross_xy,42000,factory_prepolish_deep_stress,42000
0,2,3,0.0,0.0,0.4199973940849304,0.0,7.511399745941162,0.19189193844795227,0,43.6027946472168,0,1.0,1.0,-1.0,0,0,0,control,cylinder,cross_xy,42000,legacy_stress,42000
1,2,3,0.0,0.0,0.4199973940849304,0.0,7.511399745941162,0.19189193844795227,0,43.6027946472168,0,1.0,1.0,-1.0,0,0,0,control,cylinder,cross_xy,42000,factory_prepolish,42000
2,2,3,0.0,0.0,0.4199973940849304,0.0,7.511399745941162,0.1919003427028656,0,43.6034049987793,0,1.0,1.0,-1.0,0,0,0,control,cylinder,cross_xy,42000,factory_prepolish_deep_defect,42000
3,2,3,0.0,0.0,0.4199973940849304,0.0,7.511399745941162,0.1919003427028656,0,43.6034049987793,0,1.0,1.0,-1.0,0,0,0,control,cylinder,cross_xy,42000,factory_prepolish_deep_stress,42000
0,2,4,0.0,0.0,0.41999882459640503,0.0,7.511399745941162,0.18645131587982178,0,45.10411071777344,0,1.0,1.0,-1.0,0,0,0,control,cylinder,cross_xy,42000,legacy_stress,42000
1,2,4,0.0,0.0,0.41999882459640503,0.0,7.511399745941162,0.18645131587982178,0,45.10411071777344,0,1.0,1.0,-1.0,0,0,0,control,cylinder,cross_xy,42000,factory_prepolish,42000
2,2,4,0.0,0.0,0.41999882459640503,0.0,7.511399745941162,0.18645870685577393,0,45.10469436645508,0,1.0,1.0,-1.0,0,0,0,control,cylinder,cross_xy,42000,factory_prepolish_deep_defect,42000
3,2,4,0.0,0.0,0.41999882459640503,0.0,7.511399745941162,0.18645870685577393,0,45.10469436645508,0,1.0,1.0,-1.0,0,0,0,control,cylinder,cross_xy,42000,factory_prepolish_deep_stress,42000
0,2,5,0.0,0.0,0.41999948024749756,0.0,7.511399745941162,0.18249008059501648,0,46.75510787963867,0,1.0,1.0,-1.0,0,0,0,control,cylinder,cross_xy,42000,legacy_stress,42000
1,2,5,0.0,0.0,0.41999948024749756,0.0,7.511399745941162,0.18249008059501648,0,46.75510787963867,0,1.0,1.0,-1.0,0,0,0,control,cylinder,cross_xy,42000,factory_prepolish,42000
2,2,5,0.0,0.0,0.41999948024749756,0.0,7.511399745941162,0.18249711394309998,0,46.75567626953125,0,1.0,1.0,-1.0,0,0,0,control,cylinder,cross_xy,42000,factory_prepolish_deep_defect,42000
3,2,5,0.0,0.0,0.41999948024749756,0.0,7.511399745941162,0.18249711394309998,0,46.75567626953125,0,1.0,1.0,-1.0,0,0,0,control,cylinder,cross_xy,42000,factory_prepolish_deep_stress,42000
0,3,0,0.0,0.0,0.41999977827072144,0.0,7.511399745941162,0.17974457144737244,0,48.538909912109375,0,1.0,1.0,-1.0,0,0,0,control,cylinder,cross_xy,42000,legacy_stress,42000
1,3,0,0.0,0.0,0.41999977827072144,0.0,7.511399745941162,0.17974457144737244,0,48.538909912109375,0,1.0,1.0,-1.0,0,0,0,control,cylinder,cross_xy,42000,factory_prepolish,42000
2,3,0,0.0,0.0,0.41999977827072144,0.0,7.511399745941162,0.17974990606307983,0,48.53936767578125,0,1.0,1.0,-1.0,0,0,0,control,cylinder,cross_xy,42000,factory_prepolish_deep_defect,42000
3,3,0,0.0,0.0,0.41999977827072144,0.0,7.511399745941162,0.17974990606307983,0,48.53936767578125,0,1.0,1.0,-1.0,0,0,0,control,cylinder,cross_xy,42000,factory_prepolish_deep_stress,42000
0,3,1,0.0,0.0,0.419999897480011,0.0,7.511399745941162,0.17792180180549622,1,50.43051528930664,0,1.0,1.0,-1.0,0,0,0,control,cylinder,cross_xy,42000,legacy_stress,42000
1,3,1,0.0,0.0,0.419999897480011,0.0,7.511399745941162,0.17792180180549622,1,50.43051528930664,0,1.0,1.0,-1.0,0,0,0,control,cylinder,cross_xy,42000,factory_prepolish,42000
2,3,1,0.0,0.0,0.419999897480011,0.0,7.511399745941162,0.1779254674911499,1,50.43081283569336,0,1.0,1.0,-1.0,0,0,0,control,cylinder,cross_xy,42000,factory_prepolish_deep_defect,42000
3,3,1,0.0,0.0,0.419999897480011,0.0,7.511399745941162,0.1779254674911499,1,50.43081283569336,0,1.0,1.0,-1.0,0,0,0,control,cylinder,cross_xy,42000,factory_prepolish_deep_stress,42000
0,3,2,0.0,0.0,0.41999995708465576,0.0,7.511399745941162,0.17552301287651062,1,51.816673278808594,0,1.0,1.0,-1.0,0,0,0,control,cylinder,cross_xy,42000,legacy_stress,42000
1,3,2,0.0,0.0,0.41999995708465576,0.0,7.511399745941162,0.17552301287651062,1,51.816673278808594,0,1.0,1.0,-1.0,0,0,0,control,cylinder,cross_xy,42000,factory_prepolish,42000
2,3,2,0.0,0.0,0.41999995708465576,0.0,7.511399745941162,0.17552566528320312,1,51.816776275634766,0,1.0,1.0,-1.0,0,0,0,control,cylinder,cross_xy,42000,factory_prepolish_deep_defect,42000
3,3,2,0.0,0.0,0.41999995708465576,0.0,7.511399745941162,0.17552566528320312,1,51.816776275634766,0,1.0,1.0,-1.0,0,0,0,control,cylinder,cross_xy,42000,factory_prepolish_deep_stress,42000
0,3,3,0.0,0.0,0.42000001668930054,0.0,7.511399745941162,0.17006856203079224,1,51.67222213745117,0,1.0,1.0,-1.0,0,0,0,control,cylinder,cross_xy,42000,legacy_stress,42000
1,3,3,0.0,0.0,0.42000001668930054,0.0,7.511399745941162,0.17006856203079224,1,51.67222213745117,0,1.0,1.0,-1.0,0,0,0,control,cylinder,cross_xy,42000,factory_prepolish,42000
2,3,3,0.0,0.0,0.42000001668930054,0.0,7.511399745941162,0.17007052898406982,1,51.67220687866211,0,1.0,1.0,-1.0,0,0,0,control,cylinder,cross_xy,42000,factory_prepolish_deep_defect,42000
3,3,3,0.0,0.0,0.42000001668930054,0.0,7.511399745941162,0.17007052898406982,1,51.67220687866211,0,1.0,1.0,-1.0,0,0,0,control,cylinder,cross_xy,42000,factory_prepolish_deep_stress,42000
0,3,4,0.0,0.0,0.42000001668930054,0.0,7.511399745941162,0.16226083040237427,1,50.27264404296875,0,1.0,1.0,-1.0,0,0,0,control,cylinder,cross_xy,42000,legacy_stress,42000
1,3,4,0.0,0.0,0.42000001668930054,0.0,7.511399745941162,0.16226083040237427,1,50.27264404296875,0,1.0,1.0,-1.0,0,0,0,control,cylinder,cross_xy,42000,factory_prepolish,42000
2,3,4,0.0,0.0,0.42000001668930054,0.0,7.511399745941162,0.16226232051849365,1,50.27252960205078,0,1.0,1.0,-1.0,0,0,0,control,cylinder,cross_xy,42000,factory_prepolish_deep_defect,42000
3,3,4,0.0,0.0,0.42000001668930054,0.0,7.511399745941162,0.16226232051849365,1,50.27252960205078,0,1.0,1.0,-1.0,0,0,0,control,cylinder,cross_xy,42000,factory_prepolish_deep_stress,42000
0,3,5,0.0,0.0,0.42000001668930054,0.0,7.511399745941162,0.15447181463241577,1,48.528404235839844,0,1.0,1.0,-1.0,0,0,0,control,cylinder,cross_xy,42000,legacy_stress,42000
1,3,5,0.0,0.0,0.42000001668930054,0.0,7.511399745941162,0.15447181463241577,1,48.528404235839844,0,1.0,1.0,-1.0,0,0,0,control,cylinder,cross_xy,42000,factory_prepolish,42000
2,3,5,0.0,0.0,0.42000001668930054,0.0,7.511399745941162,0.15447300672531128,1,48.52824401855469,0,1.0,1.0,-1.0,0,0,0,control,cylinder,cross_xy,42000,factory_prepolish_deep_defect,42000
3,3,5,0.0,0.0,0.42000001668930054,0.0,7.511399745941162,0.15447300672531128,1,48.52824401855469,0,1.0,1.0,-1.0,0,0,0,control,cylinder,cross_xy,42000,factory_prepolish_deep_stress,42000
0,4,0,0.0,0.0,0.42000001668930054,0.0,7.511399745941162,0.14789777994155884,1,46.920475006103516,0,1.0,1.0,-1.0,0,0,0,control,cylinder,cross_xy,42000,legacy_stress,42000
1,4,0,0.0,0.0,0.42000001668930054,0.0,7.511399745941162,0.14789777994155884,1,46.920475006103516,0,1.0,1.0,-1.0,0,0,0,control,cylinder,cross_xy,42000,factory_prepolish,42000
2,4,0,0.0,0.0,0.42000001668930054,0.0,7.511399745941162,0.14789873361587524,1,46.920257568359375,0,1.0,1.0,-1.0,0,0,0,control,cylinder,cross_xy,42000,factory_prepolish_deep_defect,42000
3,4,0,0.0,0.0,0.42000001668930054,0.0,7.511399745941162,0.14789873361587524,1,46.920257568359375,0,1.0,1.0,-1.0,0,0,0,control,cylinder,cross_xy,42000,factory_prepolish_deep_stress,42000
0,4,1,0.0,0.0,0.42000001668930054,0.0,7.511399745941162,0.14250987768173218,1,45.462059020996094,0,1.0,1.0,-1.0,0,0,0,control,cylinder,cross_xy,42000,legacy_stress,42000
1,4,1,0.0,0.0,0.42000001668930054,0.0,7.511399745941162,0.14250987768173218,1,45.462059020996094,0,1.0,1.0,-1.0,0,0,0,control,cylinder,cross_xy,42000,factory_prepolish,42000
2,4,1,0.0,0.0,0.42000001668930054,0.0,7.511399745941162,0.1425107717514038,1,45.461830139160156,0,1.0,1.0,-1.0,0,0,0,control,cylinder,cross_xy,42000,factory_prepolish_deep_defect,42000
3,4,1,0.0,0.0,0.42000001668930054,0.0,7.511399745941162,0.1425107717514038,1,45.461830139160156,0,1.0,1.0,-1.0,0,0,0,control,cylinder,cross_xy,42000,factory_prepolish_deep_stress,42000
0,4,2,0.0,0.0,0.42000001668930054,0.0,7.511399745941162,0.13812902569770813,1,44.15021514892578,0,1.0,1.0,-1.0,0,0,0,control,cylinder,cross_xy,42000,legacy_stress,42000
1,4,2,0.0,0.0,0.42000001668930054,0.0,7.511399745941162,0.13812902569770813,1,44.15021514892578,0,1.0,1.0,-1.0,0,0,0,control,cylinder,cross_xy,42000,factory_prepolish,42000
2,4,2,0.0,0.0,0.42000001668930054,0.0,7.511399745941162,0.1381298303604126,1,44.15005111694336,0,1.0,1.0,-1.0,0,0,0,control,cylinder,cross_xy,42000,factory_prepolish_deep_defect,42000
3,4,2,0.0,0.0,0.42000001668930054,0.0,7.511399745941162,0.1381298303604126,1,44.15005111694336,0,1.0,1.0,-1.0,0,0,0,control,cylinder,cross_xy,42000,factory_prepolish_deep_stress,42000
0,4,3,0.0,0.0,0.42000001668930054,0.0,7.511399745941162,0.1345977783203125,1,42.982276916503906,0,1.0,1.0,-1.0,0,0,0,control,cylinder,cross_xy,42000,legacy_stress,42000
1,4,3,0.0,0.0,0.42000001668930054,0.0,7.511399745941162,0.1345977783203125,1,42.982276916503906,0,1.0,1.0,-1.0,0,0,0,control,cylinder,cross_xy,42000,factory_prepolish,42000
2,4,3,0.0,0.0,0.42000001668930054,0.0,7.511399745941162,0.13459840416908264,1,42.982086181640625,0,1.0,1.0,-1.0,0,0,0,control,cylinder,cross_xy,42000,factory_prepolish_deep_defect,42000
3,4,3,0.0,0.0,0.42000001668930054,0.0,7.511399745941162,0.13459840416908264,1,42.982086181640625,0,1.0,1.0,-1.0,0,0,0,control,cylinder,cross_xy,42000,factory_prepolish_deep_stress,42000
0,4,4,0.0,0.0,0.42000001668930054,0.0,7.511399745941162,0.13179528713226318,1,41.95764923095703,0,1.0,1.0,-1.0,0,0,0,control,cylinder,cross_xy,42000,legacy_stress,42000
1,4,4,0.0,0.0,0.42000001668930054,0.0,7.511399745941162,0.13179528713226318,1,41.95764923095703,0,1.0,1.0,-1.0,0,0,0,control,cylinder,cross_xy,42000,factory_prepolish,42000
2,4,4,0.0,0.0,0.42000001668930054,0.0,7.511399745941162,0.13179552555084229,1,41.95742416381836,0,1.0,1.0,-1.0,0,0,0,control,cylinder,cross_xy,42000,factory_prepolish_deep_defect,42000
3,4,4,0.0,0.0,0.42000001668930054,0.0,7.511399745941162,0.13179552555084229,1,41.95742416381836,0,1.0,1.0,-1.0,0,0,0,control,cylinder,cross_xy,42000,factory_prepolish_deep_stress,42000
0,4,5,0.0,0.0,0.42000001668930054,0.0,7.511399745941162,0.12962746620178223,1,41.07686996459961,0,1.0,1.0,-1.0,0,0,0,control,cylinder,cross_xy,42000,legacy_stress,42000
1,4,5,0.0,0.0,0.42000001668930054,0.0,7.511399745941162,0.12962746620178223,1,41.07686996459961,0,1.0,1.0,-1.0,0,0,0,control,cylinder,cross_xy,42000,factory_prepolish,42000
2,4,5,0.0,0.0,0.42000001668930054,0.0,7.511399745941162,0.12962788343429565,1,41.07663345336914,0,1.0,1.0,-1.0,0,0,0,control,cylinder,cross_xy,42000,factory_prepolish_deep_defect,42000
3,4,5,0.0,0.0,0.42000001668930054,0.0,7.511399745941162,0.12962788343429565,1,41.07663345336914,0,1.0,1.0,-1.0,0,0,0,control,cylinder,cross_xy,42000,factory_prepolish_deep_stress,42000
0,5,0,0.0,0.0,0.42000001668930054,0.0,7.511399745941162,0.12801992893218994,1,40.34123229980469,0,1.0,1.0,-1.0,0,0,0,control,cylinder,cross_xy,42000,legacy_stress,42000
1,5,0,0.0,0.0,0.42000001668930054,0.0,7.511399745941162,0.12801992893218994,1,40.34123229980469,0,1.0,1.0,-1.0,0,0,0,control,cylinder,cross_xy,42000,factory_prepolish,42000
2,5,0,0.0,0.0,0.42000001668930054,0.0,7.511399745941162,0.12801998853683472,1,40.341026306152344,0,1.0,1.0,-1.0,0,0,0,control,cylinder,cross_xy,42000,factory_prepolish_deep_defect,42000
3,5,0,0.0,0.0,0.42000001668930054,0.0,7.511399745941162,0.12801998853683472,1,40.341026306152344,0,1.0,1.0,-1.0,0,0,0,control,cylinder,cross_xy,42000,factory_prepolish_deep_stress,42000
0,5,1,0.0,0.0,0.42000001668930054,0.0,7.511399745941162,0.12691402435302734,1,39.75225067138672,0,1.0,1.0,-1.0,0,0,0,control,cylinder,cross_xy,42000,legacy_stress,42000
1,5,1,0.0,0.0,0.42000001668930054,0.0,7.511399745941162,0.12691402435302734,1,39.75225067138672,0,1.0,1.0,-1.0,0,0,0,control,cylinder,cross_xy,42000,factory_prepolish,42000
